Name,Date,Price
JP10,1994-06-30,109.26
JP10,1994-07-29,109.05
JP10,1994-08-31,107.62
JP10,1994-09-30,108.02
JP10,1994-10-31,107.91
JP10,1994-11-30,108.7
JP10,1994-12-30,108.58
JP10,1995-01-31,108.29
JP10,1995-02-28,110.65
JP10,1995-03-31,114.56
JP10,1995-04-28,116.4
JP10,1995-05-31,121.16
JP10,1995-06-30,120.78
JP10,1995-07-31,120
JP10,1995-08-31,118.01
JP10,1995-09-29,121.15
JP10,1995-10-31,121.34
JP10,1995-11-30,122.95
JP10,1995-12-29,119.79
JP10,1996-01-31,119.64
JP10,1996-02-29,118.85
JP10,1996-03-29,119.48
JP10,1996-04-30,117.99
JP10,1996-05-31,120
JP10,1996-06-28,119.3
JP10,1996-07-31,119.08
JP10,1996-08-30,122.46
JP10,1996-09-30,122.2
JP10,1996-10-31,125.48
JP10,1996-11-29,126.15
JP10,1996-12-31,124.2
JP10,1997-01-31,126.35
JP10,1997-02-28,126.39
JP10,1997-03-31,125.92
JP10,1997-04-30,125.03
JP10,1997-05-30,124.01
JP10,1997-06-30,124.1
JP10,1997-07-31,126.45
JP10,1997-08-29,127.62
JP10,1997-09-30,128.62
JP10,1997-10-31,130.6
JP10,1997-11-28,130.1
JP10,1997-12-31,129.8
JP10,1998-01-30,128.8
JP10,1998-02-27,129.62
JP10,1998-03-31,130.18
JP10,1998-04-30,131.35
JP10,1998-05-29,133.61
JP10,1998-06-30,132.7
JP10,1998-07-31,133.53
JP10,1998-08-31,135.49
JP10,1998-09-30,138.86
JP10,1998-10-30,138.67
JP10,1998-11-30,136.86
JP10,1998-12-31,127.9
JP10,1999-01-29,128.92
JP10,1999-02-26,131
JP10,1999-03-31,132.5
JP10,1999-04-30,135.23
JP10,1999-05-31,135.86
JP10,1999-06-30,129.25
JP10,1999-07-30,130.97
JP10,1999-08-31,130.59
JP10,1999-09-30,130.8
JP10,1999-10-29,127.76
JP10,1999-11-30,129.03
JP10,1999-12-31,132.81
JP10,2000-01-31,133.53
JP10,2000-02-29,132.12
JP10,2000-03-31,131.5
JP10,2000-04-28,132.4
JP10,2000-05-31,133.82
JP10,2000-06-30,132.75
JP10,2000-07-31,133.8
JP10,2000-08-31,131.99
JP10,2000-09-29,132.43
JP10,2000-10-31,133.34
JP10,2000-11-30,135.5
JP10,2000-12-29,134.9
JP10,2001-01-31,136.95
JP10,2001-02-28,138.38
JP10,2001-03-30,139.01
JP10,2001-04-30,139.3
JP10,2001-05-31,140.59
JP10,2001-06-29,140.65
JP10,2001-07-31,139.76
JP10,2001-08-31,139.81
JP10,2001-09-28,139.5
JP10,2001-10-31,140.6
JP10,2001-11-30,139.76
JP10,2001-12-31,138.22
JP10,2002-01-31,136.27
JP10,2002-02-28,136.97
JP10,2002-03-29,137.96
JP10,2002-04-30,138.63
JP10,2002-05-31,139.01
JP10,2002-06-28,139.06
JP10,2002-07-31,139.35
JP10,2002-08-30,141.3
JP10,2002-09-30,140.4
JP10,2002-10-31,141.98
JP10,2002-11-29,142.15
JP10,2002-12-31,142.06
JP10,2003-01-31,142.79
JP10,2003-02-28,143.2
JP10,2003-03-31,143.06
JP10,2003-04-30,143.6
JP10,2003-05-30,144.8
JP10,2003-06-30,141.56
JP10,2003-07-31,141.85
JP10,2003-08-29,137.4
JP10,2003-09-30,136.98
JP10,2003-10-31,136.96
JP10,2003-11-28,138.5
JP10,2003-12-31,137.85
JP10,2004-01-30,139.05
JP10,2004-02-27,140.01
JP10,2004-03-31,137.55
JP10,2004-04-30,137.35
JP10,2004-05-31,137.97
JP10,2004-06-30,135.1
JP10,2004-07-30,134.85
JP10,2004-08-31,137.65
JP10,2004-09-30,137.97
JP10,2004-10-29,138.15
JP10,2004-11-30,138.64
JP10,2004-12-31,138.36
JP10,2005-01-31,139.6
JP10,2005-02-28,138.19
JP10,2005-03-31,139.41
JP10,2005-04-29,140.51
JP10,2005-05-31,140.7
JP10,2005-06-30,141.2
JP10,2005-07-29,139.93
JP10,2005-08-31,139.62
JP10,2005-09-30,137.65
JP10,2005-10-31,137.1
JP10,2005-11-30,138.4
JP10,2005-12-30,137.35
JP10,2006-01-31,136.79
JP10,2006-02-28,135.99
JP10,2006-03-31,133.46
JP10,2006-04-28,132.6
JP10,2006-05-31,133.66
JP10,2006-06-30,131.65
JP10,2006-07-31,132
JP10,2006-08-31,134.98
JP10,2006-09-29,134.8
JP10,2006-10-31,134.48
JP10,2006-11-30,135.09
JP10,2006-12-29,134.05
JP10,2007-01-31,134.51
JP10,2007-02-28,135.02
JP10,2007-03-30,134.15
JP10,2007-04-30,134.36
JP10,2007-05-31,133.17
JP10,2007-06-29,132.01
JP10,2007-07-31,133.15
JP10,2007-08-31,135.35
JP10,2007-09-28,134.94
JP10,2007-10-31,135.99
JP10,2007-11-30,137.03
JP10,2007-12-31,136.81
JP10,2008-01-31,137.75
JP10,2008-02-29,138.47
JP10,2008-03-31,140.52
JP10,2008-04-30,136.15
JP10,2008-05-30,134.45
JP10,2008-06-30,135.45
JP10,2008-07-31,136.41
JP10,2008-08-29,138.37
JP10,2008-09-30,137.54
JP10,2008-10-31,137.98
JP10,2008-11-28,139.38
JP10,2008-12-31,140.12
JP10,2009-01-30,138.91
JP10,2009-02-27,139.5
JP10,2009-03-31,138.15
JP10,2009-04-30,136.99
JP10,2009-05-29,136.41
JP10,2009-06-30,138.1
JP10,2009-07-31,138.12
JP10,2009-08-31,139.13
JP10,2009-09-30,139.34
JP10,2009-10-30,137.99
JP10,2009-11-30,139.74
JP10,2009-12-31,139.7
JP10,2010-01-29,139.51
JP10,2010-02-26,139.87
JP10,2010-03-31,138.22
JP10,2010-04-30,139.68
JP10,2010-05-31,140.41
JP10,2010-06-30,141.66
JP10,2010-07-30,141.84
JP10,2010-08-31,142.99
JP10,2010-09-30,143.42
JP10,2010-10-29,143.2
JP10,2010-11-30,140.87
JP10,2010-12-31,140.61
JP10,2011-01-31,140.02
JP10,2011-02-28,139.54
JP10,2011-03-31,139.55
JP10,2011-04-29,140.05
JP10,2011-05-31,140.63
JP10,2011-06-30,141.04
JP10,2011-07-29,141.83
JP10,2011-08-31,142.41
JP10,2011-09-30,142.23
JP10,2011-10-31,142.06
JP10,2011-11-30,141.77
JP10,2011-12-30,142.41
JP10,2012-01-31,142.59
JP10,2012-02-29,142.73
JP10,2012-03-30,142.01
JP10,2012-04-30,143.12
JP10,2012-05-31,143.61
JP10,2012-06-29,143.69
JP10,2012-07-31,144.01
JP10,2012-08-31,144
JP10,2012-09-28,144.19
JP10,2012-10-31,144.25
JP10,2012-11-30,144.86
JP10,2012-12-31,143.65
JP10,2013-01-31,144.3
JP10,2013-02-28,145.02
JP10,2013-03-29,145.46
JP10,2013-04-30,144.53
JP10,2013-05-31,142.32
JP10,2013-06-28,142.7
JP10,2013-07-31,143.62
JP10,2013-08-30,144.35
JP10,2013-09-30,144.12
JP10,2013-10-31,145.07
JP10,2013-11-29,145.1
JP10,2013-12-31,143.32
JP10,2014-01-31,144.74
JP10,2014-02-28,145.17
JP10,2014-03-31,144.62
JP10,2014-04-30,144.92
JP10,2014-05-30,145.5
JP10,2014-06-30,145.65
JP10,2014-07-31,145.92
JP10,2014-08-29,146.23
JP10,2014-09-30,145.84
JP10,2014-10-31,146.53
JP10,2014-11-28,146.91
JP10,2014-12-31,147.79
JP10,2015-01-30,148.13
JP10,2015-02-27,147.9
JP10,2015-03-31,147.22
JP10,2015-04-30,147.89
JP10,2015-05-29,147.63
JP10,2015-06-30,146.97
JP10,2015-07-31,147.55
JP10,2015-08-31,147.96
JP10,2015-09-30,148.16
JP10,2015-10-30,148.56
JP10,2015-11-30,148.53
JP10,2015-12-31,149.04
JP10,2016-01-29,150.42
JP10,2016-02-29,152.16
JP10,2016-03-31,151.3
JP10,2016-04-29,151.49
JP10,2016-05-31,152.03
JP10,2016-06-30,152.92
JP10,2016-07-29,152.6
JP10,2016-08-31,151.41
JP10,2016-09-30,152.34
JP10,2016-10-31,151.71
JP10,2016-11-30,150.56
JP10,2016-12-30,150.24
JP10,2017-01-31,149.88
JP10,2017-02-28,150.58
JP10,2017-03-31,150.28
JP10,2017-04-28,151.02
JP10,2017-05-31,150.67
JP10,2017-06-30,150.11
JP10,2017-07-31,150.16
JP10,2017-08-31,151.12
JP10,2017-09-29,150.35
JP10,2017-10-31,150.47
JP10,2017-11-30,150.93
JP10,2017-12-29,150.78
JP10,2018-01-31,150.32
JP10,2018-02-28,150.93
JP10,2018-03-30,150.77
JP10,2018-04-30,150.64
JP10,2018-05-31,150.97
JP10,2018-06-29,150.84
JP10,2018-07-31,150.69
JP10,2018-08-31,150.38
JP10,2018-09-28,150.09
JP10,2018-10-31,150.63
JP10,2018-11-30,151.17
JP10,2018-12-31,152.48
JP10,2019-01-31,152.69
JP10,2019-02-28,152.74
JP10,2019-03-29,153.28
JP10,2019-04-30,152.73
JP10,2019-05-31,153.2
JP10,2019-06-28,153.85
JP10,2019-07-31,153.8
JP10,2019-08-30,155.2
JP10,2019-09-30,155.02
JP10,2019-10-31,153.95
JP10,2019-11-29,153.16
JP10,2019-12-31,152.18
JP10,2020-01-31,152.86
JP10,2020-02-28,154.07
JP10,2020-03-31,152.57
JP10,2020-04-30,152.79
JP10,2020-05-29,152.2
JP10,2020-06-30,151.95
JP10,2020-07-31,152.37
JP10,2020-08-31,151.59
JP10,2020-09-30,152.11
JP10,2020-10-30,151.88
JP10,2020-11-30,152.03
JP10,2020-12-31,151.92
JP10,2021-01-29,151.82
JP10,2021-02-26,150.62
JP10,2021-03-31,151.16
JP10,2021-04-30,151.34
JP10,2021-05-31,151.46
JP10,2021-06-30,151.69
JP10,2021-07-30,152.3
JP10,2021-08-31,152.16
JP10,2021-09-30,151.37
JP10,2021-10-29,151.32
JP10,2021-11-30,151.94
JP10,2021-12-31,151.59
JP10,2022-01-31,150.72
JP10,2022-02-28,150.5
JP10,2022-03-31,149.7
JP10,2022-04-29,149.62
JP10,2022-05-31,149.65
JP10,2022-06-30,148.61
JP10,2022-07-29,150.51
JP10,2022-08-31,149.53
JP10,2022-09-30,148.3
JP10,2022-10-31,148.77
JP10,2022-11-30,148.72
JP10,2022-12-30,145.46
JP10,2023-01-31,146.56
JP10,2023-02-28,146.65
JP10,2023-03-31,148.12
JP10,2023-04-28,148.6
JP10,2023-05-31,148.6
JP10,2023-06-30,148.55
JP10,2023-07-31,146.8
JP10,2023-08-31,146.82
JP10,2023-09-29,144.96
JP10,2023-10-31,143.75
JP10,2023-11-30,146.46
JP10,2023-12-29,146.71
JP10,2024-01-31,146.25
JP10,2024-02-29,146.26
JP10,2024-03-29,145.67
JP10,2024-04-30,144.5
JP10,2024-05-31,142.99
JP10,2024-06-28,142.86
JP10,2024-07-31,142.72
JP10,2024-08-30,144.72
JP10,2024-09-30,144.65
JP10,2024-10-31,144.19
JP10,2024-11-29,143.06
JP10,2024-12-31,141.9
LEAN HOGS,1986-04-30,41.95
LEAN HOGS,1986-05-30,41.95
LEAN HOGS,1986-06-30,48.4
LEAN HOGS,1986-07-31,51.85
LEAN HOGS,1986-08-29,53.55
LEAN HOGS,1986-09-30,50.5
LEAN HOGS,1986-10-31,48.9
LEAN HOGS,1986-11-28,52.45
LEAN HOGS,1986-12-31,47.25
LEAN HOGS,1987-01-30,50.55
LEAN HOGS,1987-02-27,43.2
LEAN HOGS,1987-03-31,47.45
LEAN HOGS,1987-04-30,53.45
LEAN HOGS,1987-05-29,58.15
LEAN HOGS,1987-06-30,57.2
LEAN HOGS,1987-07-31,56.3
LEAN HOGS,1987-08-31,50.4
LEAN HOGS,1987-09-30,47.575
LEAN HOGS,1987-10-30,43
LEAN HOGS,1987-11-30,43.25
LEAN HOGS,1987-12-31,41.075
LEAN HOGS,1988-01-29,47.275
LEAN HOGS,1988-02-29,43.3
LEAN HOGS,1988-03-31,45.525
LEAN HOGS,1988-04-29,48.725
LEAN HOGS,1988-05-31,54.775
LEAN HOGS,1988-06-30,46.325
LEAN HOGS,1988-07-29,43.875
LEAN HOGS,1988-08-31,38.5
LEAN HOGS,1988-09-30,39.6
LEAN HOGS,1988-10-31,41.1
LEAN HOGS,1988-11-30,39.825
LEAN HOGS,1988-12-30,46.5
LEAN HOGS,1989-01-31,43.35
LEAN HOGS,1989-02-28,43.75
LEAN HOGS,1989-03-31,40.25
LEAN HOGS,1989-04-28,46.65
LEAN HOGS,1989-05-31,47.925
LEAN HOGS,1989-06-30,48.675
LEAN HOGS,1989-07-31,45.975
LEAN HOGS,1989-08-31,40.45
LEAN HOGS,1989-09-29,43.8
LEAN HOGS,1989-10-31,46.55
LEAN HOGS,1989-11-30,50.85
LEAN HOGS,1989-12-29,48.775
LEAN HOGS,1990-01-31,48.75
LEAN HOGS,1990-02-28,50.325
LEAN HOGS,1990-03-30,53.475
LEAN HOGS,1990-04-30,63.05
LEAN HOGS,1990-05-31,65.55
LEAN HOGS,1990-06-29,60.3
LEAN HOGS,1990-07-31,61.15
LEAN HOGS,1990-08-31,48.25
LEAN HOGS,1990-09-28,54.7
LEAN HOGS,1990-10-31,51.85
LEAN HOGS,1990-11-30,51
LEAN HOGS,1990-12-31,48.9
LEAN HOGS,1991-01-31,52.3
LEAN HOGS,1991-02-28,51.8
LEAN HOGS,1991-03-29,53.25
LEAN HOGS,1991-04-30,58.975
LEAN HOGS,1991-05-31,56.325
LEAN HOGS,1991-06-28,54.5
LEAN HOGS,1991-07-31,53.425
LEAN HOGS,1991-08-30,44.2
LEAN HOGS,1991-09-30,45.95
LEAN HOGS,1991-10-31,41.7
LEAN HOGS,1991-11-29,42.175
LEAN HOGS,1991-12-31,39.25
LEAN HOGS,1992-01-31,41.25
LEAN HOGS,1992-02-28,39.85
LEAN HOGS,1992-03-31,40.7
LEAN HOGS,1992-04-30,48.075
LEAN HOGS,1992-05-29,46.925
LEAN HOGS,1992-06-30,47.275
LEAN HOGS,1992-07-31,43.05
LEAN HOGS,1992-08-31,40.1
LEAN HOGS,1992-09-30,42.425
LEAN HOGS,1992-10-30,42.4
LEAN HOGS,1992-11-30,44.45
LEAN HOGS,1992-12-31,43.7
LEAN HOGS,1993-01-29,44
LEAN HOGS,1993-02-26,45.6
LEAN HOGS,1993-03-31,50.425
LEAN HOGS,1993-04-30,51.4
LEAN HOGS,1993-05-31,51.45
LEAN HOGS,1993-06-30,47.7
LEAN HOGS,1993-07-30,48.95
LEAN HOGS,1993-08-31,47.1
LEAN HOGS,1993-09-30,47.2
LEAN HOGS,1993-10-29,49
LEAN HOGS,1993-11-30,45.1
LEAN HOGS,1993-12-31,45.4
LEAN HOGS,1994-01-31,50.4
LEAN HOGS,1994-02-28,49.55
LEAN HOGS,1994-03-31,46.675
LEAN HOGS,1994-04-29,51.25
LEAN HOGS,1994-05-31,47.55
LEAN HOGS,1994-06-30,47.15
LEAN HOGS,1994-07-29,46.3
LEAN HOGS,1994-08-31,38.5
LEAN HOGS,1994-09-30,36.4
LEAN HOGS,1994-10-31,35.2
LEAN HOGS,1994-11-30,30.625
LEAN HOGS,1994-12-30,39.3
LEAN HOGS,1995-01-31,39.75
LEAN HOGS,1995-02-28,39.8
LEAN HOGS,1995-03-31,37.4
LEAN HOGS,1995-04-28,42.275
LEAN HOGS,1995-05-31,43.8
LEAN HOGS,1995-06-30,47.25
LEAN HOGS,1995-07-31,48.3
LEAN HOGS,1995-08-31,44.7
LEAN HOGS,1995-09-29,46.3
LEAN HOGS,1995-10-31,43.75
LEAN HOGS,1995-11-30,44.85
LEAN HOGS,1995-12-29,48.575
LEAN HOGS,1996-01-31,46.6
LEAN HOGS,1996-02-29,48.5
LEAN HOGS,1996-03-29,51.35
LEAN HOGS,1996-04-30,59.8
LEAN HOGS,1996-05-31,61.95
LEAN HOGS,1996-06-28,55.125
LEAN HOGS,1996-07-31,58.65
LEAN HOGS,1996-08-30,52.375
LEAN HOGS,1996-09-30,57.7
LEAN HOGS,1996-10-31,54.35
LEAN HOGS,1996-11-29,59.175
LEAN HOGS,1996-12-31,79.225
LEAN HOGS,1997-01-31,74.9
LEAN HOGS,1997-02-28,74.475
LEAN HOGS,1997-03-31,72.975
LEAN HOGS,1997-04-30,83.55
LEAN HOGS,1997-05-30,80.1
LEAN HOGS,1997-06-30,84.675
LEAN HOGS,1997-07-31,81.925
LEAN HOGS,1997-08-29,70.45
LEAN HOGS,1997-09-30,67.8
LEAN HOGS,1997-10-31,62.225
LEAN HOGS,1997-11-28,62.125
LEAN HOGS,1997-12-31,57.7
LEAN HOGS,1998-01-30,57.15
LEAN HOGS,1998-02-27,49.025
LEAN HOGS,1998-03-31,53.525
LEAN HOGS,1998-04-30,59.925
LEAN HOGS,1998-05-29,61.25
LEAN HOGS,1998-06-30,57.85
LEAN HOGS,1998-07-31,48.975
LEAN HOGS,1998-08-31,37.275
LEAN HOGS,1998-09-30,42.625
LEAN HOGS,1998-10-30,37.4
LEAN HOGS,1998-11-30,28.55
LEAN HOGS,1998-12-31,32.65
LEAN HOGS,1999-01-29,41.025
LEAN HOGS,1999-02-26,43
LEAN HOGS,1999-03-31,41.85
LEAN HOGS,1999-04-30,59.075
LEAN HOGS,1999-05-31,52.95
LEAN HOGS,1999-06-30,44.875
LEAN HOGS,1999-07-30,48.275
LEAN HOGS,1999-08-31,45.8
LEAN HOGS,1999-09-30,48.975
LEAN HOGS,1999-10-29,46.525
LEAN HOGS,1999-11-30,52.15
LEAN HOGS,1999-12-31,54.5
LEAN HOGS,2000-01-31,56.75
LEAN HOGS,2000-02-29,58.075
LEAN HOGS,2000-03-31,64.35
LEAN HOGS,2000-04-28,76.65
LEAN HOGS,2000-05-31,68.3
LEAN HOGS,2000-06-30,70.6
LEAN HOGS,2000-07-31,67.25
LEAN HOGS,2000-08-31,52.925
LEAN HOGS,2000-09-29,58.35
LEAN HOGS,2000-10-31,51.175
LEAN HOGS,2000-11-30,54.45
LEAN HOGS,2000-12-29,56.825
LEAN HOGS,2001-01-31,54.8
LEAN HOGS,2001-02-28,62.8
LEAN HOGS,2001-03-30,64.475
LEAN HOGS,2001-04-30,67.575
LEAN HOGS,2001-05-31,68.825
LEAN HOGS,2001-06-29,72.75
LEAN HOGS,2001-07-31,70.725
LEAN HOGS,2001-08-31,58.25
LEAN HOGS,2001-09-28,58.6
LEAN HOGS,2001-10-31,51.65
LEAN HOGS,2001-11-30,50.325
LEAN HOGS,2001-12-31,57.05
LEAN HOGS,2002-01-31,56.25
LEAN HOGS,2002-02-28,60.35
LEAN HOGS,2002-03-29,51.875
LEAN HOGS,2002-04-30,45.6
LEAN HOGS,2002-05-31,46.75
LEAN HOGS,2002-06-28,50.525
LEAN HOGS,2002-07-31,51.775
LEAN HOGS,2002-08-30,30.875
LEAN HOGS,2002-09-30,40.2
LEAN HOGS,2002-10-31,43.125
LEAN HOGS,2002-11-29,46.55
LEAN HOGS,2002-12-31,51.6
LEAN HOGS,2003-01-31,50.925
LEAN HOGS,2003-02-28,54.55
LEAN HOGS,2003-03-31,50.325
LEAN HOGS,2003-04-30,57.95
LEAN HOGS,2003-05-30,64.85
LEAN HOGS,2003-06-30,64.05
LEAN HOGS,2003-07-31,57.3
LEAN HOGS,2003-08-29,54.775
LEAN HOGS,2003-09-30,55.525
LEAN HOGS,2003-10-31,53.325
LEAN HOGS,2003-11-28,49.95
LEAN HOGS,2003-12-31,53.425
LEAN HOGS,2004-01-30,57.35
LEAN HOGS,2004-02-27,62.025
LEAN HOGS,2004-03-31,66.65
LEAN HOGS,2004-04-30,74.4
LEAN HOGS,2004-05-31,75.825
LEAN HOGS,2004-06-30,78.95
LEAN HOGS,2004-07-30,77.75
LEAN HOGS,2004-08-31,65.975
LEAN HOGS,2004-09-30,75
LEAN HOGS,2004-10-29,67.45
LEAN HOGS,2004-11-30,79.075
LEAN HOGS,2004-12-31,76.4
LEAN HOGS,2005-01-31,73.775
LEAN HOGS,2005-02-28,74.225
LEAN HOGS,2005-03-31,68.7
LEAN HOGS,2005-04-29,78.15
LEAN HOGS,2005-05-31,72
LEAN HOGS,2005-06-30,65.525
LEAN HOGS,2005-07-29,67.875
LEAN HOGS,2005-08-31,63.7
LEAN HOGS,2005-09-30,67.2
LEAN HOGS,2005-10-31,61.675
LEAN HOGS,2005-11-30,62.5
LEAN HOGS,2005-12-30,65.275
LEAN HOGS,2006-01-31,55.95
LEAN HOGS,2006-02-28,61.475
LEAN HOGS,2006-03-31,57.35
LEAN HOGS,2006-04-28,67.975
LEAN HOGS,2006-05-31,68.075
LEAN HOGS,2006-06-30,72.55
LEAN HOGS,2006-07-31,68.55
LEAN HOGS,2006-08-31,66.9
LEAN HOGS,2006-09-29,63.625
LEAN HOGS,2006-10-31,64.95
LEAN HOGS,2006-11-30,61.675
LEAN HOGS,2006-12-29,61.7
LEAN HOGS,2007-01-31,64.525
LEAN HOGS,2007-02-28,67.75
LEAN HOGS,2007-03-30,63.85
LEAN HOGS,2007-04-30,75.6
LEAN HOGS,2007-05-31,75.075
LEAN HOGS,2007-06-29,71.225
LEAN HOGS,2007-07-31,73.325
LEAN HOGS,2007-08-31,66.825
LEAN HOGS,2007-09-28,58.9
LEAN HOGS,2007-10-31,53.875
LEAN HOGS,2007-11-30,54.9
LEAN HOGS,2007-12-31,57.875
LEAN HOGS,2008-01-31,58.475
LEAN HOGS,2008-02-29,59.95
LEAN HOGS,2008-03-31,57.075
LEAN HOGS,2008-04-30,73.75
LEAN HOGS,2008-05-30,77.75
LEAN HOGS,2008-06-30,71.775
LEAN HOGS,2008-07-31,79.625
LEAN HOGS,2008-08-29,68.425
LEAN HOGS,2008-09-30,68.575
LEAN HOGS,2008-10-31,54.8
LEAN HOGS,2008-11-28,59.5
LEAN HOGS,2008-12-31,60.875
LEAN HOGS,2009-01-30,58.55
LEAN HOGS,2009-02-27,60.9
LEAN HOGS,2009-03-31,60.35
LEAN HOGS,2009-04-30,58.1
LEAN HOGS,2009-05-29,63.925
LEAN HOGS,2009-06-30,58.675
LEAN HOGS,2009-07-31,56.025
LEAN HOGS,2009-08-31,48.15
LEAN HOGS,2009-09-30,50.075
LEAN HOGS,2009-10-30,56.7
LEAN HOGS,2009-11-30,58.6
LEAN HOGS,2009-12-31,65.6
LEAN HOGS,2010-01-29,66.5
LEAN HOGS,2010-02-26,72.8
LEAN HOGS,2010-03-31,73.325
LEAN HOGS,2010-04-30,89.525
LEAN HOGS,2010-05-31,81.85
LEAN HOGS,2010-06-30,79.225
LEAN HOGS,2010-07-30,85.825
LEAN HOGS,2010-08-31,75.15
LEAN HOGS,2010-09-30,77.775
LEAN HOGS,2010-10-29,66.2
LEAN HOGS,2010-11-30,69.025
LEAN HOGS,2010-12-31,79.75
LEAN HOGS,2011-01-31,87.25
LEAN HOGS,2011-02-28,88.8
LEAN HOGS,2011-03-31,93.725
LEAN HOGS,2011-04-29,95.275
LEAN HOGS,2011-05-31,90.175
LEAN HOGS,2011-06-30,94.4
LEAN HOGS,2011-07-29,102.775
LEAN HOGS,2011-08-31,85.5
LEAN HOGS,2011-09-30,93.375
LEAN HOGS,2011-10-31,87.475
LEAN HOGS,2011-11-30,88.175
LEAN HOGS,2011-12-30,84.3
LEAN HOGS,2012-01-31,87.525
LEAN HOGS,2012-02-29,89.425
LEAN HOGS,2012-03-30,83.425
LEAN HOGS,2012-04-30,83.675
LEAN HOGS,2012-05-31,89.8
LEAN HOGS,2012-06-29,96.625
LEAN HOGS,2012-07-31,92.95
LEAN HOGS,2012-08-31,74.175
LEAN HOGS,2012-09-28,77.175
LEAN HOGS,2012-10-31,78.275
LEAN HOGS,2012-11-30,84.075
LEAN HOGS,2012-12-31,85.725
LEAN HOGS,2013-01-31,87.6
LEAN HOGS,2013-02-28,81
LEAN HOGS,2013-03-29,80.6
LEAN HOGS,2013-04-30,90.1
LEAN HOGS,2013-05-31,95.625
LEAN HOGS,2013-06-28,101.275
LEAN HOGS,2013-07-31,97.575
LEAN HOGS,2013-08-30,87.625
LEAN HOGS,2013-09-30,91.975
LEAN HOGS,2013-10-31,89.175
LEAN HOGS,2013-11-29,85.675
LEAN HOGS,2013-12-31,85.425
LEAN HOGS,2014-01-31,86.225
LEAN HOGS,2014-02-28,106.85
LEAN HOGS,2014-03-31,126
LEAN HOGS,2014-04-30,117.675
LEAN HOGS,2014-05-30,113.35
LEAN HOGS,2014-06-30,132.65
LEAN HOGS,2014-07-31,118.025
LEAN HOGS,2014-08-29,98.125
LEAN HOGS,2014-09-30,107.975
LEAN HOGS,2014-10-31,88.025
LEAN HOGS,2014-11-28,90.325
LEAN HOGS,2014-12-31,81.2
LEAN HOGS,2015-01-30,67.475
LEAN HOGS,2015-02-27,67.475
LEAN HOGS,2015-03-31,62.425
LEAN HOGS,2015-04-30,76.95
LEAN HOGS,2015-05-29,83.825
LEAN HOGS,2015-06-30,76.2
LEAN HOGS,2015-07-31,78.5
LEAN HOGS,2015-08-31,68.025
LEAN HOGS,2015-09-30,73.525
LEAN HOGS,2015-10-30,59.2
LEAN HOGS,2015-11-30,58.425
LEAN HOGS,2015-12-31,59.8
LEAN HOGS,2016-01-29,65.8
LEAN HOGS,2016-02-29,69.975
LEAN HOGS,2016-03-31,68.35
LEAN HOGS,2016-04-29,77.9
LEAN HOGS,2016-05-31,80.575
LEAN HOGS,2016-06-30,82.85
LEAN HOGS,2016-07-29,68.975
LEAN HOGS,2016-08-31,62.85
LEAN HOGS,2016-09-30,49.025
LEAN HOGS,2016-10-31,47.95
LEAN HOGS,2016-11-30,51.025
LEAN HOGS,2016-12-30,66.15
LEAN HOGS,2017-01-31,69.075
LEAN HOGS,2017-02-28,67.6
LEAN HOGS,2017-03-31,65.675
LEAN HOGS,2017-04-28,66.975
LEAN HOGS,2017-05-31,81.925
LEAN HOGS,2017-06-30,90.625
LEAN HOGS,2017-07-31,80.3
LEAN HOGS,2017-08-31,61.4
LEAN HOGS,2017-09-29,55.4
LEAN HOGS,2017-10-31,68
LEAN HOGS,2017-11-30,64.275
LEAN HOGS,2017-12-29,71.775
LEAN HOGS,2018-01-31,73.225
LEAN HOGS,2018-02-28,67.225
LEAN HOGS,2018-03-30,57.25
LEAN HOGS,2018-04-30,66.3
LEAN HOGS,2018-05-31,76.625
LEAN HOGS,2018-06-29,82.875
LEAN HOGS,2018-07-31,61.125
LEAN HOGS,2018-08-31,50.425
LEAN HOGS,2018-09-28,62.175
LEAN HOGS,2018-10-31,58.45
LEAN HOGS,2018-11-30,57.875
LEAN HOGS,2018-12-31,60.975
LEAN HOGS,2019-01-31,56.25
LEAN HOGS,2019-02-28,55.875
LEAN HOGS,2019-03-29,77.375
LEAN HOGS,2019-04-30,84.3
LEAN HOGS,2019-05-31,81.725
LEAN HOGS,2019-06-28,72.1
LEAN HOGS,2019-07-31,79.325
LEAN HOGS,2019-08-30,63.525
LEAN HOGS,2019-09-30,65.45
LEAN HOGS,2019-10-31,66
LEAN HOGS,2019-11-29,62.025
LEAN HOGS,2019-12-31,71.425
LEAN HOGS,2020-01-31,57.125
LEAN HOGS,2020-02-28,62.275
LEAN HOGS,2020-03-31,52.2
LEAN HOGS,2020-04-30,59.125
LEAN HOGS,2020-05-29,56.85
LEAN HOGS,2020-06-30,45.175
LEAN HOGS,2020-07-31,52
LEAN HOGS,2020-08-31,53.6
LEAN HOGS,2020-09-30,72.8
LEAN HOGS,2020-10-30,65.575
LEAN HOGS,2020-11-30,67.575
LEAN HOGS,2020-12-31,70.275
LEAN HOGS,2021-01-29,69.8
LEAN HOGS,2021-02-26,87.15
LEAN HOGS,2021-03-31,101.05
LEAN HOGS,2021-04-30,110.125
LEAN HOGS,2021-05-31,117.25
LEAN HOGS,2021-06-30,107.475
LEAN HOGS,2021-07-30,106.2
LEAN HOGS,2021-08-31,88.8
LEAN HOGS,2021-09-30,91.6
